Ejerc,Partida,Denominación Partida,Org_1_Sección,Org_1_Denominación,Org_1_Completa,Org_2_Servicio,Org_2_Denominación,Org_2_Completa,Org_3_Centro,Org_3_Denominación,Org_3_Completa,Func_1_Grupo,Func_1_Denominación,Func_1_Completa,Func_2_Función,Func_2_Denominación,Func_2_Completa,Func_3_Subfunción,Func_3_Denominación,Func_3_Completa,Func_4_Programa,Func_4_Denominación,Func_4_Completa,Func_5_Subprograma,Func_5_Denominación,Func_5_Completa,Ec_1_Capítulo,Ec_1_Denominación,Ec_1_Completa,Ec_2,Ec_2_Denominación,Ec_2_Completa,Ec_3,Ec_3_Denominación,Ec_3_Completa,Ec_4,Ec_4_Denominación,Ec_4_Completa,Tipo_Presupuesto,Importe,Importe M
2023,0101.1811.21200,INMOVILIZADO PROPIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",212,EDIFICIOS Y OTRAS CONSTRUCCIONES,212 EDIFICIOS Y OTRAS CONSTRUCCIONES,21200,INMOVILIZADO PROPIO,21200 INMOVILIZADO PROPIO,NO FINANCIERO,23000,0.023
2023,0101.1811.21300,INMOVILIZADO PROPIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",213,"MAQUINARIA, INSTALACION Y UTILLAJE","213 MAQUINARIA, INSTALACION Y UTILLAJE",21300,INMOVILIZADO PROPIO,21300 INMOVILIZADO PROPIO,NO FINANCIERO,30000,0.03
2023,0101.1811.21400,INMOVILIZADO PROPIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",214,ELEMENTOS DE TRANSPORTE,214 ELEMENTOS DE TRANSPORTE,21400,INMOVILIZADO PROPIO,21400 INMOVILIZADO PROPIO,NO FINANCIERO,7000,0.007
2023,0101.1811.21500,INMOVILIZADO PROPIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",215,MOBILIARIO Y ENSERES,215 MOBILIARIO Y ENSERES,21500,INMOVILIZADO PROPIO,21500 INMOVILIZADO PROPIO,NO FINANCIERO,10000,0.01
2023,0101.1811.21501,CONSERVACION DEL PATRIMONIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",215,MOBILIARIO Y ENSERES,215 MOBILIARIO Y ENSERES,21501,CONSERVACION DEL PATRIMONIO,21501 CONSERVACION DEL PATRIMONIO,NO FINANCIERO,10000,0.01
2023,0101.1811.21600,INMOVILIZADO PROPIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",216,EQUIPOS PARA PROCESO DE INFORMACION,216 EQUIPOS PARA PROCESO DE INFORMACION,21600,INMOVILIZADO PROPIO,21600 INMOVILIZADO PROPIO,NO FINANCIERO,60000,0.06
2023,0101.1811.22000,ORDINARIO NO INVENTARIABLE,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22000,ORDINARIO NO INVENTARIABLE,22000 ORDINARIO NO INVENTARIABLE,NO FINANCIERO,2000,0.002
2023,0101.1811.22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES","22001 PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",NO FINANCIERO,4500,0.0045
2023,0101.1811.22002,MATERIAL INFORMATICO NO INVENTARIABLE,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22002,MATERIAL INFORMATICO NO INVENTARIABLE,22002 MATERIAL INFORMATICO NO INVENTARIABLE,NO FINANCIERO,5000,0.005
2023,0101.1811.22003,PAPEL Y CONSUMIBLES FOTOCOPIADORAS Y FAX,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22003,PAPEL Y CONSUMIBLES FOTOCOPIADORAS Y FAX,22003 PAPEL Y CONSUMIBLES FOTOCOPIADORAS Y FAX,NO FINANCIERO,7000,0.007
2023,0101.1811.22100,ENERGIA ELECTRICA,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22100,ENERGIA ELECTRICA,22100 ENERGIA ELECTRICA,NO FINANCIERO,50000,0.05
2023,0101.1811.22101,AGUA,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22101,AGUA,22101 AGUA,NO FINANCIERO,1000,0.001
2023,0101.1811.22103,COMBUSTIBLES Y CARBURANTES,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22103,COMBUSTIBLES Y CARBURANTES,22103 COMBUSTIBLES Y CARBURANTES,NO FINANCIERO,12000,0.012
2023,0101.1811.22104,VESTUARIO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22104,VESTUARIO,22104 VESTUARIO,NO FINANCIERO,16500,0.0165
2023,0101.1811.22106,PRODUCTOS FARMACEUTICOS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22106,PRODUCTOS FARMACEUTICOS,22106 PRODUCTOS FARMACEUTICOS,NO FINANCIERO,120,0.00012
2023,0101.1811.22107,MATERIALES ESPECIALES,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22107,MATERIALES ESPECIALES,22107 MATERIALES ESPECIALES,NO FINANCIERO,3500,0.0035
2023,0101.1811.22108,CONSUMIBLES EQUIPOS AUDIO Y VIDEO,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22108,CONSUMIBLES EQUIPOS AUDIO Y VIDEO,22108 CONSUMIBLES EQUIPOS AUDIO Y VIDEO,NO FINANCIERO,350,0.00035
2023,0101.1811.22199,OTROS SUMINISTROS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22199,OTROS SUMINISTROS,22199 OTROS SUMINISTROS,NO FINANCIERO,5000,0.005
2023,0101.1811.22200,TELEFONICAS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",222,COMUNICACIONES,222 COMUNICACIONES,22200,TELEFONICAS,22200 TELEFONICAS,NO FINANCIERO,69500,0.0695
2023,0101.1811.22201,POSTALES,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",222,COMUNICACIONES,222 COMUNICACIONES,22201,POSTALES,22201 POSTALES,NO FINANCIERO,2000,0.002
2023,0101.1811.22202,TELEGRAFICAS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",222,COMUNICACIONES,222 COMUNICACIONES,22202,TELEGRAFICAS,22202 TELEGRAFICAS,NO FINANCIERO,100,0.0001
2023,0101.1811.22204,INFORMATICAS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",222,COMUNICACIONES,222 COMUNICACIONES,22204,INFORMATICAS,22204 INFORMATICAS,NO FINANCIERO,1500,0.0015
2023,0101.1811.22299,OTRAS,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",222,COMUNICACIONES,222 COMUNICACIONES,22299,OTRAS,22299 OTRAS,NO FINANCIERO,27000,0.027
2023,0101.1811.22300,TRANSPORTES,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",223,TRANSPORTES,223 TRANSPORTES,22300,TRANSPORTES,22300 TRANSPORTES,NO FINANCIERO,1500,0.0015
2023,0101.1811.22400,EDIFICIOS Y LOCALES,01,PARLAMENTO,01 PARLAMENTO,0101,PARLAMENTO,0101 PARLAMENTO,,,,1,SERVICIOS PÚBLICOS BÁSICOS,1 SERVICIOS PÚBLICOS BÁSICOS,18,"ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO","18 ACTIVIDAD LEGISLATIVA, EJECUTIVA Y ASESORAMIENTO JURÍDICO",181,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,181 ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,1811,ACTIVIDAD LEGISLATIVA,1811 ACTIVIDAD LEGISLATIVA,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",224,PRIMAS DE SEGUROS,224 PRIMAS DE SEGUROS,22400,EDIFICIOS Y LOCALES,22400 EDIFICIOS Y LOCALES,NO FINANCIERO,20000,0.02
